Repo,WindowStart,WindowEnd,HistLen,PredLen
gradle/gradle,2010-09,2015-08,48,12
gradle/gradle,2011-03,2016-02,48,12
gradle/gradle,2011-09,2016-08,48,12
gradle/gradle,2012-03,2017-02,48,12
gradle/gradle,2012-09,2017-08,48,12
gradle/gradle,2013-03,2018-02,48,12
gradle/gradle,2013-09,2018-08,48,12
gradle/gradle,2014-03,2019-02,48,12
gradle/gradle,2014-09,2019-08,48,12
gradle/gradle,2015-03,2020-02,48,12
gradle/gradle,2015-09,2020-08,48,12
gradle/gradle,2016-03,2021-02,48,12
gradle/gradle,2016-09,2021-08,48,12
gradle/gradle,2017-03,2022-02,48,12
gradle/gradle,2017-09,2022-08,48,12
gradle/gradle,2018-03,2023-02,48,12
gradle/gradle,2018-09,2023-08,48,12
gradle/gradle,2019-03,2024-02,48,12
gradle/gradle,2019-09,2024-08,48,12
gradle/gradle,2020-03,2025-02,48,12
gradle/gradle,2020-09,2025-08,48,12
grafana/grafana,2013-12,2018-11,48,12
grafana/grafana,2014-06,2019-05,48,12
grafana/grafana,2014-12,2019-11,48,12
grafana/grafana,2015-06,2020-05,48,12
grafana/grafana,2015-12,2020-11,48,12
grafana/grafana,2016-06,2021-05,48,12
grafana/grafana,2016-12,2021-11,48,12
grafana/grafana,2017-06,2022-05,48,12
grafana/grafana,2017-12,2022-11,48,12
grafana/grafana,2018-06,2023-05,48,12
grafana/grafana,2018-12,2023-11,48,12
grafana/grafana,2019-06,2024-05,48,12
grafana/grafana,2019-12,2024-11,48,12
grafana/grafana,2020-06,2025-05,48,12
grafana/grafana,2020-12,2025-11,48,12
grafana/loki,2018-04,2023-03,48,12
grafana/loki,2018-10,2023-09,48,12
grafana/loki,2019-04,2024-03,48,12
grafana/loki,2019-10,2024-09,48,12
grafana/loki,2020-04,2025-03,48,12
grafana/loki,2020-10,2025-09,48,12
gravitational/teleport,2015-03,2020-02,48,12
gravitational/teleport,2015-09,2020-08,48,12
gravitational/teleport,2016-03,2021-02,48,12
gravitational/teleport,2016-09,2021-08,48,12
gravitational/teleport,2017-03,2022-02,48,12
gravitational/teleport,2017-09,2022-08,48,12
gravitational/teleport,2018-03,2023-02,48,12
gravitational/teleport,2018-09,2023-08,48,12
gravitational/teleport,2019-03,2024-02,48,12
gravitational/teleport,2019-09,2024-08,48,12
gravitational/teleport,2020-03,2025-02,48,12
gravitational/teleport,2020-09,2025-08,48,12
Graylog2/graylog2-server,2010-05,2015-04,48,12
Graylog2/graylog2-server,2010-11,2015-10,48,12
Graylog2/graylog2-server,2011-05,2016-04,48,12
Graylog2/graylog2-server,2011-11,2016-10,48,12
Graylog2/graylog2-server,2012-05,2017-04,48,12
Graylog2/graylog2-server,2012-11,2017-10,48,12
Graylog2/graylog2-server,2013-05,2018-04,48,12
Graylog2/graylog2-server,2013-11,2018-10,48,12
Graylog2/graylog2-server,2014-05,2019-04,48,12
Graylog2/graylog2-server,2014-11,2019-10,48,12
Graylog2/graylog2-server,2015-05,2020-04,48,12
Graylog2/graylog2-server,2015-11,2020-10,48,12
Graylog2/graylog2-server,2016-05,2021-04,48,12
Graylog2/graylog2-server,2016-11,2021-10,48,12
Graylog2/graylog2-server,2017-05,2022-04,48,12
Graylog2/graylog2-server,2017-11,2022-10,48,12
Graylog2/graylog2-server,2018-05,2023-04,48,12
Graylog2/graylog2-server,2018-11,2023-10,48,12
Graylog2/graylog2-server,2019-05,2024-04,48,12
Graylog2/graylog2-server,2019-11,2024-10,48,12
Graylog2/graylog2-server,2020-05,2025-04,48,12
Graylog2/graylog2-server,2020-11,2025-10,48,12
grpc/grpc,2014-12,2019-11,48,12
grpc/grpc,2015-06,2020-05,48,12
grpc/grpc,2015-12,2020-11,48,12
grpc/grpc,2016-06,2021-05,48,12
grpc/grpc,2016-12,2021-11,48,12
grpc/grpc,2017-06,2022-05,48,12
grpc/grpc,2017-12,2022-11,48,12
grpc/grpc,2018-06,2023-05,48,12
grpc/grpc,2018-12,2023-11,48,12
grpc/grpc,2019-06,2024-05,48,12
grpc/grpc,2019-12,2024-11,48,12
grpc/grpc,2020-06,2025-05,48,12
grpc/grpc,2020-12,2025-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2014-12,2019-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2015-06,2020-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2015-12,2020-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2016-06,2021-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2016-12,2021-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2017-06,2022-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2017-12,2022-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2018-06,2023-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2018-12,2023-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2019-06,2024-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2019-12,2024-11,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2020-06,2025-05,48,12
GTNewHorizons/GT-New-Horizons-Modpack,2020-12,2025-11,48,12
hackforla/website,2018-04,2023-03,48,12
hackforla/website,2018-10,2023-09,48,12
hackforla/website,2019-04,2024-03,48,12
hackforla/website,2019-10,2024-09,48,12
hackforla/website,2020-04,2025-03,48,12
hackforla/website,2020-10,2025-09,48,12
hashicorp/consul,2013-11,2018-10,48,12
hashicorp/consul,2014-05,2019-04,48,12
hashicorp/consul,2014-11,2019-10,48,12
hashicorp/consul,2015-05,2020-04,48,12
hashicorp/consul,2015-11,2020-10,48,12
hashicorp/consul,2016-05,2021-04,48,12
hashicorp/consul,2016-11,2021-10,48,12
hashicorp/consul,2017-05,2022-04,48,12
hashicorp/consul,2017-11,2022-10,48,12
hashicorp/consul,2018-05,2023-04,48,12
hashicorp/consul,2018-11,2023-10,48,12
hashicorp/consul,2019-05,2024-04,48,12
hashicorp/consul,2019-11,2024-10,48,12
hashicorp/consul,2020-05,2025-04,48,12
hashicorp/consul,2020-11,2025-10,48,12
hashicorp/nomad,2015-06,2020-05,48,12
hashicorp/nomad,2015-12,2020-11,48,12
hashicorp/nomad,2016-06,2021-05,48,12
hashicorp/nomad,2016-12,2021-11,48,12
hashicorp/nomad,2017-06,2022-05,48,12
hashicorp/nomad,2017-12,2022-11,48,12
hashicorp/nomad,2018-06,2023-05,48,12
hashicorp/nomad,2018-12,2023-11,48,12
hashicorp/nomad,2019-06,2024-05,48,12
hashicorp/nomad,2019-12,2024-11,48,12
hashicorp/nomad,2020-06,2025-05,48,12
hashicorp/nomad,2020-12,2025-11,48,12
hashicorp/terraform-provider-aws,2017-06,2022-05,48,12
hashicorp/terraform-provider-aws,2017-12,2022-11,48,12
hashicorp/terraform-provider-aws,2018-06,2023-05,48,12
hashicorp/terraform-provider-aws,2018-12,2023-11,48,12
hashicorp/terraform-provider-aws,2019-06,2024-05,48,12
hashicorp/terraform-provider-aws,2019-12,2024-11,48,12
hashicorp/terraform-provider-aws,2020-06,2025-05,48,12
hashicorp/terraform-provider-aws,2020-12,2025-11,48,12
hashicorp/terraform-provider-azurerm,2017-06,2022-05,48,12
hashicorp/terraform-provider-azurerm,2017-12,2022-11,48,12
hashicorp/terraform-provider-azurerm,2018-06,2023-05,48,12
hashicorp/terraform-provider-azurerm,2018-12,2023-11,48,12
hashicorp/terraform-provider-azurerm,2019-06,2024-05,48,12
hashicorp/terraform-provider-azurerm,2019-12,2024-11,48,12
hashicorp/terraform-provider-azurerm,2020-06,2025-05,48,12
hashicorp/terraform-provider-azurerm,2020-12,2025-11,48,12
hashicorp/vault,2015-02,2020-01,48,12
hashicorp/vault,2015-08,2020-07,48,12
hashicorp/vault,2016-02,2021-01,48,12
hashicorp/vault,2016-08,2021-07,48,12
hashicorp/vault,2017-02,2022-01,48,12
hashicorp/vault,2017-08,2022-07,48,12
hashicorp/vault,2018-02,2023-01,48,12
hashicorp/vault,2018-08,2023-07,48,12
hashicorp/vault,2019-02,2024-01,48,12
hashicorp/vault,2019-08,2024-07,48,12
hashicorp/vault,2020-02,2025-01,48,12
hashicorp/vault,2020-08,2025-07,48,12
helix-editor/helix,2020-06,2025-05,48,12
helix-editor/helix,2020-12,2025-11,48,12
helm/helm,2015-10,2020-09,48,12
helm/helm,2016-04,2021-03,48,12
helm/helm,2016-10,2021-09,48,12
helm/helm,2017-04,2022-03,48,12
helm/helm,2017-10,2022-09,48,12
helm/helm,2018-04,2023-03,48,12
helm/helm,2018-10,2023-09,48,12
helm/helm,2019-04,2024-03,48,12
helm/helm,2019-10,2024-09,48,12
helm/helm,2020-04,2025-03,48,12
helm/helm,2020-10,2025-09,48,12
highcharts/highcharts,2010-06,2015-05,48,12
highcharts/highcharts,2010-12,2015-11,48,12
highcharts/highcharts,2011-06,2016-05,48,12
highcharts/highcharts,2011-12,2016-11,48,12
highcharts/highcharts,2012-06,2017-05,48,12
highcharts/highcharts,2012-12,2017-11,48,12
highcharts/highcharts,2013-06,2018-05,48,12
highcharts/highcharts,2013-12,2018-11,48,12
highcharts/highcharts,2014-06,2019-05,48,12
highcharts/highcharts,2014-12,2019-11,48,12
highcharts/highcharts,2015-06,2020-05,48,12
highcharts/highcharts,2015-12,2020-11,48,12
highcharts/highcharts,2016-06,2021-05,48,12
highcharts/highcharts,2016-12,2021-11,48,12
highcharts/highcharts,2017-06,2022-05,48,12
highcharts/highcharts,2017-12,2022-11,48,12
highcharts/highcharts,2018-06,2023-05,48,12
highcharts/highcharts,2018-12,2023-11,48,12
highcharts/highcharts,2019-06,2024-05,48,12
highcharts/highcharts,2019-12,2024-11,48,12
highcharts/highcharts,2020-06,2025-05,48,12
highcharts/highcharts,2020-12,2025-11,48,12
home-assistant/core,2013-09,2018-08,48,12
home-assistant/core,2014-03,2019-02,48,12
home-assistant/core,2014-09,2019-08,48,12
home-assistant/core,2015-03,2020-02,48,12
home-assistant/core,2015-09,2020-08,48,12
home-assistant/core,2016-03,2021-02,48,12
home-assistant/core,2016-09,2021-08,48,12
home-assistant/core,2017-03,2022-02,48,12
home-assistant/core,2017-09,2022-08,48,12
home-assistant/core,2018-03,2023-02,48,12
home-assistant/core,2018-09,2023-08,48,12
home-assistant/core,2019-03,2024-02,48,12
home-assistant/core,2019-09,2024-08,48,12
home-assistant/core,2020-03,2025-02,48,12
home-assistant/core,2020-09,2025-08,48,12
home-assistant/frontend,2015-07,2020-06,48,12
home-assistant/frontend,2016-01,2020-12,48,12
home-assistant/frontend,2016-07,2021-06,48,12
home-assistant/frontend,2017-01,2021-12,48,12
home-assistant/frontend,2017-07,2022-06,48,12
home-assistant/frontend,2018-01,2022-12,48,12
home-assistant/frontend,2018-07,2023-06,48,12
home-assistant/frontend,2019-01,2023-12,48,12
home-assistant/frontend,2019-07,2024-06,48,12
home-assistant/frontend,2020-01,2024-12,48,12
home-assistant/frontend,2020-07,2025-06,48,12
home-assistant/frontend,2021-01,2025-12,48,12
home-assistant/home-assistant.io,2014-12,2019-11,48,12
home-assistant/home-assistant.io,2015-06,2020-05,48,12
home-assistant/home-assistant.io,2015-12,2020-11,48,12
home-assistant/home-assistant.io,2016-06,2021-05,48,12
home-assistant/home-assistant.io,2016-12,2021-11,48,12
home-assistant/home-assistant.io,2017-06,2022-05,48,12
home-assistant/home-assistant.io,2017-12,2022-11,48,12
home-assistant/home-assistant.io,2018-06,2023-05,48,12
home-assistant/home-assistant.io,2018-12,2023-11,48,12
home-assistant/home-assistant.io,2019-06,2024-05,48,12
home-assistant/home-assistant.io,2019-12,2024-11,48,12
home-assistant/home-assistant.io,2020-06,2025-05,48,12
home-assistant/home-assistant.io,2020-12,2025-11,48,12
Homebrew/homebrew-cask,2012-03,2017-02,48,12
Homebrew/homebrew-cask,2012-09,2017-08,48,12
Homebrew/homebrew-cask,2013-03,2018-02,48,12
Homebrew/homebrew-cask,2013-09,2018-08,48,12
Homebrew/homebrew-cask,2014-03,2019-02,48,12
Homebrew/homebrew-cask,2014-09,2019-08,48,12
Homebrew/homebrew-cask,2015-03,2020-02,48,12
Homebrew/homebrew-cask,2015-09,2020-08,48,12
Homebrew/homebrew-cask,2016-03,2021-02,48,12
Homebrew/homebrew-cask,2016-09,2021-08,48,12
Homebrew/homebrew-cask,2017-03,2022-02,48,12
Homebrew/homebrew-cask,2017-09,2022-08,48,12
Homebrew/homebrew-cask,2018-03,2023-02,48,12
Homebrew/homebrew-cask,2018-09,2023-08,48,12
Homebrew/homebrew-cask,2019-03,2024-02,48,12
Homebrew/homebrew-cask,2019-09,2024-08,48,12
Homebrew/homebrew-cask,2020-03,2025-02,48,12
Homebrew/homebrew-cask,2020-09,2025-08,48,12
Homebrew/homebrew-core,2016-03,2021-02,48,12
Homebrew/homebrew-core,2016-09,2021-08,48,12
Homebrew/homebrew-core,2017-03,2022-02,48,12
Homebrew/homebrew-core,2017-09,2022-08,48,12
Homebrew/homebrew-core,2018-03,2023-02,48,12
Homebrew/homebrew-core,2018-09,2023-08,48,12
Homebrew/homebrew-core,2019-03,2024-02,48,12
Homebrew/homebrew-core,2019-09,2024-08,48,12
Homebrew/homebrew-core,2020-03,2025-02,48,12
Homebrew/homebrew-core,2020-09,2025-08,48,12
huggingface/transformers,2018-10,2023-09,48,12
huggingface/transformers,2019-04,2024-03,48,12
huggingface/transformers,2019-10,2024-09,48,12
huggingface/transformers,2020-04,2025-03,48,12
huggingface/transformers,2020-10,2025-09,48,12
ILIAS-eLearning/ILIAS,2015-02,2020-01,48,12
ILIAS-eLearning/ILIAS,2015-08,2020-07,48,12
ILIAS-eLearning/ILIAS,2016-02,2021-01,48,12
ILIAS-eLearning/ILIAS,2016-08,2021-07,48,12
ILIAS-eLearning/ILIAS,2017-02,2022-01,48,12
ILIAS-eLearning/ILIAS,2017-08,2022-07,48,12
ILIAS-eLearning/ILIAS,2018-02,2023-01,48,12
ILIAS-eLearning/ILIAS,2018-08,2023-07,48,12
ILIAS-eLearning/ILIAS,2019-02,2024-01,48,12
ILIAS-eLearning/ILIAS,2019-08,2024-07,48,12
ILIAS-eLearning/ILIAS,2020-02,2025-01,48,12
ILIAS-eLearning/ILIAS,2020-08,2025-07,48,12
intel/llvm,2019-01,2023-12,48,12
intel/llvm,2019-07,2024-06,48,12
intel/llvm,2020-01,2024-12,48,12
intel/llvm,2020-07,2025-06,48,12
intel/llvm,2021-01,2025-12,48,12
iree-org/iree,2019-09,2024-08,48,12
iree-org/iree,2020-03,2025-02,48,12
iree-org/iree,2020-09,2025-08,48,12
is-a-dev/register,2020-10,2025-09,48,12
island-is/island.is,2020-05,2025-04,48,12
island-is/island.is,2020-11,2025-10,48,12
istio/istio,2016-11,2021-10,48,12
istio/istio,2017-05,2022-04,48,12
istio/istio,2017-11,2022-10,48,12
istio/istio,2018-05,2023-04,48,12
istio/istio,2018-11,2023-10,48,12
istio/istio,2019-05,2024-04,48,12
istio/istio,2019-11,2024-10,48,12
istio/istio,2020-05,2025-04,48,12
istio/istio,2020-11,2025-10,48,12
jax-ml/jax,2018-10,2023-09,48,12
jax-ml/jax,2019-04,2024-03,48,12
jax-ml/jax,2019-10,2024-09,48,12
jax-ml/jax,2020-04,2025-03,48,12
jax-ml/jax,2020-10,2025-09,48,12
jellyfin/jellyfin,2018-12,2023-11,48,12
jellyfin/jellyfin,2019-06,2024-05,48,12
jellyfin/jellyfin,2019-12,2024-11,48,12
jellyfin/jellyfin,2020-06,2025-05,48,12
jellyfin/jellyfin,2020-12,2025-11,48,12
jenkins-x/jx,2018-01,2022-12,48,12
jenkins-x/jx,2018-07,2023-06,48,12
jenkins-x/jx,2019-01,2023-12,48,12
jenkins-x/jx,2019-07,2024-06,48,12
jenkins-x/jx,2020-01,2024-12,48,12
jenkins-x/jx,2020-07,2025-06,48,12
jenkins-x/jx,2021-01,2025-12,48,12
JetBrains/kotlin,2012-02,2017-01,48,12
JetBrains/kotlin,2012-08,2017-07,48,12
JetBrains/kotlin,2013-02,2018-01,48,12
JetBrains/kotlin,2013-08,2018-07,48,12
JetBrains/kotlin,2014-02,2019-01,48,12
JetBrains/kotlin,2014-08,2019-07,48,12
JetBrains/kotlin,2015-02,2020-01,48,12
JetBrains/kotlin,2015-08,2020-07,48,12
JetBrains/kotlin,2016-02,2021-01,48,12
JetBrains/kotlin,2016-08,2021-07,48,12
JetBrains/kotlin,2017-02,2022-01,48,12
JetBrains/kotlin,2017-08,2022-07,48,12
JetBrains/kotlin,2018-02,2023-01,48,12
JetBrains/kotlin,2018-08,2023-07,48,12
JetBrains/kotlin,2019-02,2024-01,48,12
JetBrains/kotlin,2019-08,2024-07,48,12
JetBrains/kotlin,2020-02,2025-01,48,12
JetBrains/kotlin,2020-08,2025-07,48,12
JetBrains/swot,2014-09,2019-08,48,12
JetBrains/swot,2015-03,2020-02,48,12
JetBrains/swot,2015-09,2020-08,48,12
JetBrains/swot,2016-03,2021-02,48,12
JetBrains/swot,2016-09,2021-08,48,12
JetBrains/swot,2017-03,2022-02,48,12
JetBrains/swot,2017-09,2022-08,48,12
JetBrains/swot,2018-03,2023-02,48,12
JetBrains/swot,2018-09,2023-08,48,12
JetBrains/swot,2019-03,2024-02,48,12
JetBrains/swot,2019-09,2024-08,48,12
JetBrains/swot,2020-03,2025-02,48,12
JetBrains/swot,2020-09,2025-08,48,12
joomla/joomla-cms,2011-09,2016-08,48,12
joomla/joomla-cms,2012-03,2017-02,48,12
joomla/joomla-cms,2012-09,2017-08,48,12
joomla/joomla-cms,2013-03,2018-02,48,12
joomla/joomla-cms,2013-09,2018-08,48,12
joomla/joomla-cms,2014-03,2019-02,48,12
joomla/joomla-cms,2014-09,2019-08,48,12
joomla/joomla-cms,2015-03,2020-02,48,12
joomla/joomla-cms,2015-09,2020-08,48,12
joomla/joomla-cms,2016-03,2021-02,48,12
joomla/joomla-cms,2016-09,2021-08,48,12
joomla/joomla-cms,2017-03,2022-02,48,12
joomla/joomla-cms,2017-09,2022-08,48,12
joomla/joomla-cms,2018-03,2023-02,48,12
joomla/joomla-cms,2018-09,2023-08,48,12
joomla/joomla-cms,2019-03,2024-02,48,12
joomla/joomla-cms,2019-09,2024-08,48,12
joomla/joomla-cms,2020-03,2025-02,48,12
joomla/joomla-cms,2020-09,2025-08,48,12
JuliaLang/julia,2011-04,2016-03,48,12
JuliaLang/julia,2011-10,2016-09,48,12
JuliaLang/julia,2012-04,2017-03,48,12
JuliaLang/julia,2012-10,2017-09,48,12
JuliaLang/julia,2013-04,2018-03,48,12
JuliaLang/julia,2013-10,2018-09,48,12
JuliaLang/julia,2014-04,2019-03,48,12
JuliaLang/julia,2014-10,2019-09,48,12
JuliaLang/julia,2015-04,2020-03,48,12
JuliaLang/julia,2015-10,2020-09,48,12
JuliaLang/julia,2016-04,2021-03,48,12
JuliaLang/julia,2016-10,2021-09,48,12
JuliaLang/julia,2017-04,2022-03,48,12
JuliaLang/julia,2017-10,2022-09,48,12
JuliaLang/julia,2018-04,2023-03,48,12
JuliaLang/julia,2018-10,2023-09,48,12
JuliaLang/julia,2019-04,2024-03,48,12
JuliaLang/julia,2019-10,2024-09,48,12
JuliaLang/julia,2020-04,2025-03,48,12
JuliaLang/julia,2020-10,2025-09,48,12
junegunn/fzf,2013-10,2018-09,48,12
junegunn/fzf,2014-04,2019-03,48,12
junegunn/fzf,2014-10,2019-09,48,12
junegunn/fzf,2015-04,2020-03,48,12
junegunn/fzf,2015-10,2020-09,48,12
junegunn/fzf,2016-04,2021-03,48,12
junegunn/fzf,2016-10,2021-09,48,12
junegunn/fzf,2017-04,2022-03,48,12
junegunn/fzf,2017-10,2022-09,48,12
junegunn/fzf,2018-04,2023-03,48,12
junegunn/fzf,2018-10,2023-09,48,12
junegunn/fzf,2019-04,2024-03,48,12
junegunn/fzf,2019-10,2024-09,48,12
junegunn/fzf,2020-04,2025-03,48,12
junegunn/fzf,2020-10,2025-09,48,12
kamranahmedse/developer-roadmap,2017-03,2022-02,48,12
kamranahmedse/developer-roadmap,2017-09,2022-08,48,12
kamranahmedse/developer-roadmap,2018-03,2023-02,48,12
kamranahmedse/developer-roadmap,2018-09,2023-08,48,12
kamranahmedse/developer-roadmap,2019-03,2024-02,48,12
kamranahmedse/developer-roadmap,2019-09,2024-08,48,12
kamranahmedse/developer-roadmap,2020-03,2025-02,48,12
kamranahmedse/developer-roadmap,2020-09,2025-08,48,12
kestra-io/kestra,2019-08,2024-07,48,12
kestra-io/kestra,2020-02,2025-01,48,12
kestra-io/kestra,2020-08,2025-07,48,12
keycloak/keycloak,2013-07,2018-06,48,12
keycloak/keycloak,2014-01,2018-12,48,12
keycloak/keycloak,2014-07,2019-06,48,12
keycloak/keycloak,2015-01,2019-12,48,12
keycloak/keycloak,2015-07,2020-06,48,12
keycloak/keycloak,2016-01,2020-12,48,12
keycloak/keycloak,2016-07,2021-06,48,12
keycloak/keycloak,2017-01,2021-12,48,12
keycloak/keycloak,2017-07,2022-06,48,12
keycloak/keycloak,2018-01,2022-12,48,12
keycloak/keycloak,2018-07,2023-06,48,12
keycloak/keycloak,2019-01,2023-12,48,12
keycloak/keycloak,2019-07,2024-06,48,12
keycloak/keycloak,2020-01,2024-12,48,12
keycloak/keycloak,2020-07,2025-06,48,12
keycloak/keycloak,2021-01,2025-12,48,12
Koenkk/zigbee-herdsman-converters,2018-05,2023-04,48,12
Koenkk/zigbee-herdsman-converters,2018-11,2023-10,48,12
Koenkk/zigbee-herdsman-converters,2019-05,2024-04,48,12
Koenkk/zigbee-herdsman-converters,2019-11,2024-10,48,12
Koenkk/zigbee-herdsman-converters,2020-05,2025-04,48,12
Koenkk/zigbee-herdsman-converters,2020-11,2025-10,48,12
Koenkk/zigbee2mqtt,2018-04,2023-03,48,12
Koenkk/zigbee2mqtt,2018-10,2023-09,48,12
Koenkk/zigbee2mqtt,2019-04,2024-03,48,12
Koenkk/zigbee2mqtt,2019-10,2024-09,48,12
Koenkk/zigbee2mqtt,2020-04,2025-03,48,12
Koenkk/zigbee2mqtt,2020-10,2025-09,48,12
kubernetes/enhancements,2016-05,2021-04,48,12
kubernetes/enhancements,2016-11,2021-10,48,12
kubernetes/enhancements,2017-05,2022-04,48,12
kubernetes/enhancements,2017-11,2022-10,48,12
kubernetes/enhancements,2018-05,2023-04,48,12
kubernetes/enhancements,2018-11,2023-10,48,12
kubernetes/enhancements,2019-05,2024-04,48,12
kubernetes/enhancements,2019-11,2024-10,48,12
kubernetes/enhancements,2020-05,2025-04,48,12
kubernetes/enhancements,2020-11,2025-10,48,12
kubernetes/kubernetes,2014-06,2019-05,48,12
kubernetes/kubernetes,2014-12,2019-11,48,12
kubernetes/kubernetes,2015-06,2020-05,48,12
kubernetes/kubernetes,2015-12,2020-11,48,12
kubernetes/kubernetes,2016-06,2021-05,48,12
kubernetes/kubernetes,2016-12,2021-11,48,12
kubernetes/kubernetes,2017-06,2022-05,48,12
kubernetes/kubernetes,2017-12,2022-11,48,12
kubernetes/kubernetes,2018-06,2023-05,48,12
kubernetes/kubernetes,2018-12,2023-11,48,12
kubernetes/kubernetes,2019-06,2024-05,48,12
kubernetes/kubernetes,2019-12,2024-11,48,12
kubernetes/kubernetes,2020-06,2025-05,48,12
kubernetes/kubernetes,2020-12,2025-11,48,12
kubernetes/website,2016-02,2021-01,48,12
kubernetes/website,2016-08,2021-07,48,12
kubernetes/website,2017-02,2022-01,48,12
kubernetes/website,2017-08,2022-07,48,12
kubernetes/website,2018-02,2023-01,48,12
kubernetes/website,2018-08,2023-07,48,12
kubernetes/website,2019-02,2024-01,48,12
kubernetes/website,2019-08,2024-07,48,12
kubernetes/website,2020-02,2025-01,48,12
kubernetes/website,2020-08,2025-07,48,12
kubevirt/kubevirt,2016-12,2021-11,48,12
kubevirt/kubevirt,2017-06,2022-05,48,12
kubevirt/kubevirt,2017-12,2022-11,48,12
kubevirt/kubevirt,2018-06,2023-05,48,12
kubevirt/kubevirt,2018-12,2023-11,48,12
kubevirt/kubevirt,2019-06,2024-05,48,12
kubevirt/kubevirt,2019-12,2024-11,48,12
kubevirt/kubevirt,2020-06,2025-05,48,12
kubevirt/kubevirt,2020-12,2025-11,48,12
laravel/framework,2013-01,2017-12,48,12
laravel/framework,2013-07,2018-06,48,12
laravel/framework,2014-01,2018-12,48,12
laravel/framework,2014-07,2019-06,48,12
laravel/framework,2015-01,2019-12,48,12
laravel/framework,2015-07,2020-06,48,12
laravel/framework,2016-01,2020-12,48,12
laravel/framework,2016-07,2021-06,48,12
laravel/framework,2017-01,2021-12,48,12
laravel/framework,2017-07,2022-06,48,12
laravel/framework,2018-01,2022-12,48,12
laravel/framework,2018-07,2023-06,48,12
laravel/framework,2019-01,2023-12,48,12
laravel/framework,2019-07,2024-06,48,12
laravel/framework,2020-01,2024-12,48,12
laravel/framework,2020-07,2025-06,48,12
laravel/framework,2021-01,2025-12,48,12
laravel/laravel,2011-06,2016-05,48,12
laravel/laravel,2011-12,2016-11,48,12
laravel/laravel,2012-06,2017-05,48,12
laravel/laravel,2012-12,2017-11,48,12
laravel/laravel,2013-06,2018-05,48,12
laravel/laravel,2013-12,2018-11,48,12
laravel/laravel,2014-06,2019-05,48,12
laravel/laravel,2014-12,2019-11,48,12
laravel/laravel,2015-06,2020-05,48,12
laravel/laravel,2015-12,2020-11,48,12
laravel/laravel,2016-06,2021-05,48,12
laravel/laravel,2016-12,2021-11,48,12
laravel/laravel,2017-06,2022-05,48,12
laravel/laravel,2017-12,2022-11,48,12
laravel/laravel,2018-06,2023-05,48,12
laravel/laravel,2018-12,2023-11,48,12
laravel/laravel,2019-06,2024-05,48,12
laravel/laravel,2019-12,2024-11,48,12
laravel/laravel,2020-06,2025-05,48,12
laravel/laravel,2020-12,2025-11,48,12
libsdl-org/SDL,2021-01,2025-12,48,12
Lightning-AI/pytorch-lightning,2019-03,2024-02,48,12
Lightning-AI/pytorch-lightning,2019-09,2024-08,48,12
Lightning-AI/pytorch-lightning,2020-03,2025-02,48,12
Lightning-AI/pytorch-lightning,2020-09,2025-08,48,12
llvm/llvm-project,2016-12,2021-11,48,12
llvm/llvm-project,2017-06,2022-05,48,12
llvm/llvm-project,2017-12,2022-11,48,12
llvm/llvm-project,2018-06,2023-05,48,12
llvm/llvm-project,2018-12,2023-11,48,12
llvm/llvm-project,2019-06,2024-05,48,12
llvm/llvm-project,2019-12,2024-11,48,12
llvm/llvm-project,2020-06,2025-05,48,12
llvm/llvm-project,2020-12,2025-11,48,12
localstack/localstack,2016-10,2021-09,48,12
localstack/localstack,2017-04,2022-03,48,12
localstack/localstack,2017-10,2022-09,48,12
localstack/localstack,2018-04,2023-03,48,12
localstack/localstack,2018-10,2023-09,48,12
localstack/localstack,2019-04,2024-03,48,12
localstack/localstack,2019-10,2024-09,48,12
localstack/localstack,2020-04,2025-03,48,12
localstack/localstack,2020-10,2025-09,48,12
lowRISC/opentitan,2019-08,2024-07,48,12
lowRISC/opentitan,2020-02,2025-01,48,12
lowRISC/opentitan,2020-08,2025-07,48,12
ls1intum/Artemis,2016-09,2021-08,48,12
ls1intum/Artemis,2017-03,2022-02,48,12
ls1intum/Artemis,2017-09,2022-08,48,12
ls1intum/Artemis,2018-03,2023-02,48,12
ls1intum/Artemis,2018-09,2023-08,48,12
ls1intum/Artemis,2019-03,2024-02,48,12
ls1intum/Artemis,2019-09,2024-08,48,12
ls1intum/Artemis,2020-03,2025-02,48,12
ls1intum/Artemis,2020-09,2025-08,48,12
lvgl/lvgl,2016-06,2021-05,48,12
lvgl/lvgl,2016-12,2021-11,48,12
lvgl/lvgl,2017-06,2022-05,48,12
lvgl/lvgl,2017-12,2022-11,48,12
lvgl/lvgl,2018-06,2023-05,48,12
lvgl/lvgl,2018-12,2023-11,48,12
